Pcode,Locality,State,Comments,Category,Longitude,Latitude
5204,DELAMERE,SA,,"Delivery Area",138.208657,-35.575173
5204,"HAY FLAT",SA,,"Delivery Area",138.313598,-35.503747
5204,NORMANVILLE,SA,,"Delivery Area",138.304083,-35.470751
5204,"RAPID BAY",SA,,"Delivery Area",138.183658,-35.537709
5204,"SECOND VALLEY",SA,,"Delivery Area",138.254913,-35.542998
5204,SILVERTON,SA,,"Delivery Area",138.164450,-35.612578
5204,"WIRRINA COVE",SA,,"Delivery Area",138.262286,-35.498194
5210,"MOUNT COMPASS",SA,,"Delivery Area",138.590117,-35.357094
5210,"MOUNT MAGNIFICENT",SA,,"Delivery Area",138.694184,-35.308455
5210,NANGKITA,SA,,"Delivery Area",138.679276,-35.341051
5211,"BACK VALLEY",SA,,"Delivery Area",138.507865,-35.541596
5211,CHITON,SA,,"Delivery Area",138.656932,-35.530454
5211,"ENCOUNTER BAY",SA,,"Delivery Area",138.596459,-35.575163
5211,HAYBOROUGH,SA,,"Delivery Area",138.643742,-35.532835
5211,"HINDMARSH VALLEY",SA,,"Delivery Area",138.595290,-35.479048
5211,"INMAN VALLEY",SA,,"Delivery Area",138.480136,-35.478780
5211,"LOWER INMAN VALLEY",SA,,"Delivery Area",138.557992,-35.513023
5211,MCCRACKEN,SA,,"Delivery Area",138.630482,-35.535358
5211,"MOUNT JAGGED",SA,,"Delivery Area",138.626889,-35.411571
5211,"VICTOR HARBOR",SA,,"Delivery Area",138.611411,-35.548941
5211,"VICTOR HARBOR CENTRAL",SA,,"Delivery Area",,
5211,WAITPINGA,SA,,"Delivery Area",138.513373,-35.597041
5211,"WILLOW CREEK",SA,,"Delivery Area",138.422631,-35.564503
5212,"PORT ELLIOT",SA,,"Delivery Area",138.675454,-35.506030
5213,MIDDLETON,SA,,"Delivery Area",138.708405,-35.484912
5214,"CURRENCY CREEK",SA,,"Delivery Area",138.782141,-35.446396
5214,GOOLWA,SA,,"Delivery Area",138.768094,-35.489127
5214,"GOOLWA BEACH",SA,,"Delivery Area",138.760898,-35.514417
5214,"GOOLWA NORTH",SA,,"Delivery Area",138.813469,-35.484167
5214,"GOOLWA SOUTH",SA,,"Delivery Area",138.820800,-35.532683
5214,"HINDMARSH ISLAND",SA,,"Delivery Area",138.883670,-35.521037
5214,"MOSQUITO HILL",SA,,"Delivery Area",138.688418,-35.425338
5214,"MUNDOO ISLAND",SA,,"Delivery Area",138.936584,-35.540698
5220,PARNDANA,SA,,"Delivery Area",137.256027,-35.783485
5221,"AMERICAN RIVER",SA,,"Delivery Area",137.768903,-35.781607
5221,"BALLAST HEAD",SA,,"Delivery Area",137.769995,-35.755976
5221,MUSTON,SA,,"Delivery Area",137.733740,-35.823916
5222,"AMERICAN BEACH",SA,,"Delivery Area",137.880952,-35.767816
5222,"ANTECHAMBER BAY",SA,,"Delivery Area",138.065539,-35.787897
5222,"BAUDIN BEACH",SA,,"Delivery Area",137.866018,-35.779887
5222,"BROWN BEACH",SA,,"Delivery Area",137.847549,-35.797199
5222,"CUTTLEFISH BAY",SA,,"Delivery Area",138.033929,-35.753062
5222,"DUDLEY EAST",SA,,"Delivery Area",137.976143,-35.774586
5222,"DUDLEY WEST",SA,,"Delivery Area",137.866708,-35.822733
5222,IRONSTONE,SA,,"Delivery Area",137.982378,-35.740230
5222,"ISLAND BEACH",SA,,"Delivery Area",137.796716,-35.796487
5222,"KANGAROO HEAD",SA,,"Delivery Area",137.906295,-35.735578
5222,"PELICAN LAGOON",SA,,"Delivery Area",137.791665,-35.843425
5222,PENNESHAW,SA,,"Delivery Area",137.944079,-35.728515
5222,"PORKY FLAT",SA,,"Delivery Area",138.026125,-35.863456
5222,SAPPHIRETOWN,SA,,"Delivery Area",137.783424,-35.788930
5222,WILLOUGHBY,SA,,"Delivery Area",138.092107,-35.834298
5222,"WILLSON RIVER",SA,,"Delivery Area",137.937104,-35.851420
5223,"BAY OF SHOALS",SA,,"Delivery Area",137.567059,-35.610882
5223,BIRCHMORE,SA,,"Delivery Area",137.477270,-35.795685
5223,"BROWNLOW KI",SA,,"Delivery Area",137.604017,-35.672878
5223,"CAPE BORDA",SA,,"Delivery Area",136.711476,-35.753816
5223,CASSINI,SA,,"Delivery Area",137.295053,-35.684009
5223,"CYGNET RIVER",SA,,"Delivery Area",137.544972,-35.702595
5223,"DE MOLE RIVER",SA,,"Delivery Area",136.813897,-35.731129
5223,"D'ESTREES BAY",SA,,"Delivery Area",137.592354,-35.952136
5223,DUNCAN,SA,,"Delivery Area",137.123554,-35.750025
5223,"EMU BAY",SA,,"Delivery Area",137.553519,-35.588682
5223,"FLINDERS CHASE",SA,,"Delivery Area",136.716006,-35.917939
5223,GOSSE,SA,,"Delivery Area",136.912736,-35.828343
5223,HAINES,SA,,"Delivery Area",137.641072,-35.817885
5223,KARATTA,SA,,"Delivery Area",136.912382,-35.965895
5223,KINGSCOTE,SA,,"Delivery Area",137.611458,-35.656027
5223,KOHINOOR,SA,,"Delivery Area",137.412717,-35.768967
5223,MACGILLIVRAY,SA,,"Delivery Area",137.455366,-35.944164
5223,MENZIES,SA,,"Delivery Area",137.467303,-35.681861
5223,"MIDDLE RIVER",SA,,"Delivery Area",137.081865,-35.692145
5223,"NEPEAN BAY",SA,,"Delivery Area",137.672197,-35.743673
5223,NEWLAND,SA,,"Delivery Area",137.112061,-35.869075
5223,"NORTH CAPE",SA,,"Delivery Area",137.597792,-35.580250
5223,"SEAL BAY",SA,,"Delivery Area",137.317693,-35.967840
5223,SEDDON,SA,,"Delivery Area",137.271296,-35.859473
5223,"STOKES BAY",SA,,"Delivery Area",137.175758,-35.660880
5223,"STUN'SAIL BOOM",SA,,"Delivery Area",137.027430,-36.004519
5223,"VIVONNE BAY",SA,,"Delivery Area",137.110731,-35.982443
5223,"WESTERN RIVER",SA,,"Delivery Area",136.947871,-35.716004
5223,WISANGER,SA,,"Delivery Area",137.492167,-35.628888
5231,"CHAIN OF PONDS",SA,,"Delivery Area",138.843856,-34.819683
5231,KERSBROOK,SA,,"Delivery Area",138.869026,-34.754911
5231,MILLBROOK,SA,,"Delivery Area",138.809484,-34.823802
5232,"CUDLEE CREEK",SA,,"Delivery Area",138.827525,-34.858243
5233,FORRESTON,SA,,"Delivery Area",138.926461,-34.777332
5233,GUMERACHA,SA,,"Delivery Area",138.885266,-34.829972
5233,"KENTON VALLEY",SA,,"Delivery Area",138.897089,-34.858306
5234,BIRDWOOD,SA,,"Delivery Area",138.981398,-34.818394
5235,CROMER,SA,,"Delivery Area",138.981643,-34.768525
5235,"EDEN VALLEY",SA,,"Delivery Area",139.129831,-34.667445
5235,"FLAXMAN VALLEY",SA,,"Delivery Area",139.047683,-34.628234
5235,"MOUNT PLEASANT",SA,,"Delivery Area",139.065629,-34.763008
5235,SPRINGTON,SA,,"Delivery Area",139.122686,-34.722942
5235,TAUNTON,SA,,"Delivery Area",139.089690,-34.687051
5236,TUNGKILLO,SA,,"Delivery Area",139.064821,-34.862099
5237,APAMURRA,SA,,"Delivery Area",139.205393,-34.861098
5237,MILENDELLA,SA,,"Delivery Area",139.209574,-34.809912
5237,PALMER,SA,,"Delivery Area",139.157149,-34.874195
5237,SANDERSTON,SA,,"Delivery Area",139.212734,-34.721662
5238,"ANGAS VALLEY",SA,,"Delivery Area",139.288627,-34.749499
5238,"BIG BEND",SA,,"Delivery Area",139.614540,-34.638312
5238,BOLTO,SA,,"Delivery Area",139.317151,-34.913690
5238,BOWHILL,SA,,"Delivery Area",139.668144,-34.956501
5238,CAURNAMONT,SA,,"Delivery Area",139.595308,-34.865252
5238,CLAYPANS,SA,,"Delivery Area",139.713221,-34.820771
5238,COWIRRA,SA,,"Delivery Area",139.338427,-34.920699
5238,"FIVE MILES",SA,,"Delivery Area",139.395561,-34.866163
5238,FORSTER,SA,,"Delivery Area",139.560514,-34.732584
5238,FRAHNS,SA,,"Delivery Area",139.362875,-34.888581
5238,FRAYVILLE,SA,,"Delivery Area",139.244527,-34.851700
5238,"JULANKA HOLDINGS",SA,,"Delivery Area",139.544943,-34.873099
5238,"LAKE CARLET",SA,,"Delivery Area",139.532312,-34.873584
5238,MANNUM,SA,,"Delivery Area",139.352731,-34.856572
5238,NILDOTTIE,SA,,"Delivery Area",139.665934,-34.709394
5238,"OLD TEAL FLAT",SA,,"Delivery Area",139.542518,-34.871543
5238,"PELLARING FLAT",SA,,"Delivery Area",139.389155,-34.862100
5238,POMPOOTA,SA,,"Delivery Area",139.366374,-34.998488
5238,PONDE,SA,,"Delivery Area",139.333120,-34.949329
5238,"PORT MANNUM",SA,,"Delivery Area",139.303456,-34.926424
5238,PUNTHARI,SA,,"Delivery Area",139.290789,-34.816189
5238,PURNONG,SA,,"Delivery Area",139.615200,-34.825067
5238,"ROCKY POINT",SA,,"Delivery Area",139.442625,-34.853966
5238,"TEAL FLAT",SA,,"Delivery Area",139.557543,-34.891979
5238,"WALKER FLAT",SA,,"Delivery Area",139.509941,-34.801950
5238,WONGULLA,SA,,"Delivery Area",139.551408,-34.704103
5238,YOUNGHUSBAND,SA,,"Delivery Area",139.475280,-34.911381
5238,"YOUNGHUSBAND HOLDINGS",SA,,"Delivery Area",139.549321,-34.873992
5240,LENSWOOD,SA,,"Delivery Area",138.821762,-34.905685
5241,LOBETHAL,SA,,"Delivery Area",138.876285,-34.904779
5242,BALHANNAH,SA,,"Delivery Area",138.812718,-34.993236
5243,OAKBANK,SA,,"Delivery Area",138.854729,-34.976460
5244,CHARLESTON,SA,,"Delivery Area",138.930162,-34.910012
5244,HARROGATE,SA,,"Delivery Area",138.991171,-34.956567
5244,"MOUNT TORRENS",SA,,"Delivery Area",138.964018,-34.880057
5244,WOODSIDE,SA,,"Delivery Area",138.903906,-34.954035
5245,HAHNDORF,SA,,"Delivery Area",138.809883,-35.032821
5245,PAECHTOWN,SA,,"Delivery Area",138.817427,-35.051763
5245,VERDUN,SA,,"Delivery Area",138.792168,-35.009312
5250,BLAKISTON,SA,,"Delivery Area",138.886722,-35.041005
5250,LITTLEHAMPTON,SA,,"Delivery Area",138.863349,-35.037178
5250,TOTNESS,SA,,"Delivery Area",138.841711,-35.046195
5251,"BUGLE RANGES",SA,,"Delivery Area",138.882206,-35.135761
5251,"MOUNT BARKER",SA,,"Delivery Area",138.865167,-35.081750
5251,"MOUNT BARKER JUNCTION",SA,,"Delivery Area",138.867833,-35.026307
5251,"MOUNT BARKER SPRINGS",SA,,"Delivery Area",138.920948,-35.090286
5251,"MOUNT BARKER SUMMIT",SA,,"Delivery Area",138.922131,-35.070410
5251,WISTOW,SA,,"Delivery Area",138.924246,-35.122199
5252,BRUKUNGA,SA,,"Delivery Area",138.948106,-35.009691
5252,DAWESLEY,SA,,"Delivery Area",138.953792,-35.042841
5252,"HAY VALLEY",SA,,"Delivery Area",138.900236,-35.005682
5252,KANMANTOO,SA,,"Delivery Area",139.001005,-35.064673
5252,NAIRNE,SA,,"Delivery Area",138.912428,-35.036162
5252,PETWOOD,SA,,"Delivery Area",138.960283,-35.086398
5252,"ST IVES",SA,,"Delivery Area",138.976025,-35.112185
5253,"AVOCA DELL",SA,,"Delivery Area",139.312293,-35.091296
5253,BRINKLEY,SA,,"Delivery Area",139.250149,-35.230344
5253,BURDETT,SA,,"Delivery Area",139.396113,-35.029941
5253,"CHAPMAN BORE",SA,,"Delivery Area",139.542429,-35.114385
5253,ETTRICK,SA,,"Delivery Area",139.542778,-35.028398
5253,"GIFFORD HILL",SA,,"Delivery Area",139.223756,-35.162820
5253,GREENBANKS,SA,,"Delivery Area",139.349036,-35.054975
5253,"LONG FLAT",SA,,"Delivery Area",139.310890,-35.131455
5253,MOBILONG,SA,,"Delivery Area",139.275531,-35.102006
5253,MONTEITH,SA,,"Delivery Area",139.338480,-35.169242
5253,MURRAWONG,SA,,"Delivery Area",139.329850,-35.055717
5253,"MURRAY BRIDGE",SA,,"Delivery Area",139.263697,-35.129408
5253,"MURRAY BRIDGE EAST",SA,,"Delivery Area",139.308402,-35.117797
5253,"MURRAY BRIDGE NORTH",SA,,"Delivery Area",139.268561,-35.076559
5253,"MURRAY BRIDGE SOUTH",SA,,"Delivery Area",139.274437,-35.165631
5253,"NORTHERN HEIGHTS",SA,,"Delivery Area",139.258409,-35.102429
5253,RIVERGLADES,SA,,"Delivery Area",139.299330,-35.099864
5253,RIVERGLEN,SA,,"Delivery Area",139.308073,-35.172118
5253,SUNNYSIDE,SA,,"Delivery Area",139.367366,-35.052058
5253,SWANPORT,SA,,"Delivery Area",139.304211,-35.154888
5253,TOORA,SA,,"Delivery Area",139.298092,-35.082840
5253,"WHITE SANDS",SA,,"Delivery Area",139.319638,-35.196565
5253,"WILLOW BANKS",SA,,"Delivery Area",139.345150,-35.055528
5253,"WOODS POINT",SA,,"Delivery Area",139.370893,-35.220401
5254,CALLINGTON,SA,,"Delivery Area",139.037054,-35.112714
5254,CALOOTE,SA,,"Delivery Area",139.256472,-34.979641
5254,MONARTO,SA,,"Delivery Area",139.120741,-35.082819
5254,"MONARTO SOUTH",SA,,"Delivery Area",139.130142,-35.182270
5254,"MURRAY BRIDGE",SA,"PO BAGS","Delivery Area",,
5254,MYPOLONGA,SA,,"Delivery Area",139.315953,-35.030830
5254,PALLAMANA,SA,,"Delivery Area",139.217478,-35.046168
5254,ROCKLEIGH,SA,,"Delivery Area",139.102729,-35.000311
5254,"ROCKY GULLY",SA,,"Delivery Area",139.198829,-35.110324
5254,TEPKO,SA,,"Delivery Area",139.205526,-34.974759
5254,"WALL FLAT",SA,,"Delivery Area",139.305483,-34.986351
5254,"WHITE HILL",SA,,"Delivery Area",139.211214,-35.138151
5254,WOODLANE,SA,,"Delivery Area",139.330376,-35.001139
5254,"ZADOWS LANDING",SA,,"Delivery Area",139.293944,-34.968773
5255,"ANGAS PLAINS",SA,,"Delivery Area",138.969147,-35.334362
5255,BELVIDERE,SA,,"Delivery Area",138.955417,-35.287874
5255,BLETCHLEY,SA,,"Delivery Area",138.981662,-35.251812
5255,FINNISS,SA,,"Delivery Area",138.838622,-35.381587
5255,GEMMELLS,SA,,"Delivery Area",138.894662,-35.178630
5255,HARTLEY,SA,,"Delivery Area",139.050146,-35.206068
5255,"HIGHLAND VALLEY",SA,,"Delivery Area",138.926713,-35.179328
5255,"LAKE PLAINS",SA,,"Delivery Area",139.046758,-35.363282
5255,"LANGHORNE CREEK",SA,,"Delivery Area",139.063009,-35.300204
5255,"MOUNT OBSERVATION",SA,,"Delivery Area",138.752964,-35.349398
5255,MULGUNDAWA,SA,,"Delivery Area",139.239688,-35.316466
5255,NALPA,SA,,"Delivery Area",139.321001,-35.370189
5255,"RED CREEK",SA,,"Delivery Area",138.979748,-35.153920
5255,SALEM,SA,,"Delivery Area",139.024195,-35.150831
5255,SANDERGROVE,SA,,"Delivery Area",138.850796,-35.325737
5255,STRATHALBYN,SA,,"Delivery Area",138.868951,-35.250471
5255,TOOPERANG,SA,,"Delivery Area",138.706905,-35.380380
5255,WILLYAROO,SA,,"Delivery Area",138.920841,-35.280387
5255,WOODCHESTER,SA,,"Delivery Area",138.967914,-35.208893
5256,"CLAYTON BAY",SA,,"Delivery Area",138.917762,-35.474219
5256,MILANG,SA,,"Delivery Area",138.951626,-35.400539
5256,NURRAGI,SA,,"Delivery Area",138.907834,-35.353647
5256,"POINT STURT",SA,,"Delivery Area",138.983048,-35.492903
5256,TOLDEROL,SA,,"Delivery Area",139.106691,-35.370349
5259,ASHVILLE,SA,,"Delivery Area",139.432872,-35.568646
5259,JERVOIS,SA,,"Delivery Area",139.391548,-35.265643
5259,KEPA,SA,,"Delivery Area",139.424409,-35.153813
5259,"LAKE ALBERT",SA,,"Delivery Area",139.279954,-35.618018
5259,"LAKE ALEXANDRINA",SA,,"Delivery Area",139.165627,-35.457629
5259,MALINONG,SA,,"Delivery Area",139.508907,-35.505511
5259,NARRUNG,SA,,"Delivery Area",139.145370,-35.574329
5259,NATURI,SA,,"Delivery Area",139.562486,-35.206125
5259,"POINT MCLEAY",SA,"PO BAGS","Delivery Area",,
5259,POLTALLOCH,SA,,"Delivery Area",139.304713,-35.533041
5259,"TAILEM BEND",SA,"PO BAGS","Delivery Area",,
5259,WELLINGTON,SA,,"Delivery Area",139.317409,-35.323149
5259,"WELLINGTON EAST",SA,,"Delivery Area",139.381817,-35.415728
5260,ELWOMPLE,SA,,"Delivery Area",139.576679,-35.315762
5260,"TAILEM BEND",SA,,"Delivery Area",139.488889,-35.281096
5261,"COOKE PLAINS",SA,,"Delivery Area",139.522313,-35.402902
5261,COOMANDOOK,SA,,"Delivery Area",139.714751,-35.445958
5261,CULBURRA,SA,,"Delivery Area",139.933773,-35.809382
5261,"KI KI",SA,,"Delivery Area",139.809506,-35.577162
5261,YUMALI,SA,,"Delivery Area",139.695910,-35.536136
5262,BINNUM,SA,,"Delivery Area",140.861526,-36.781352
5262,FRANCES,SA,,"Delivery Area",140.880552,-36.704350
5262,HYNAM,SA,,"Delivery Area",140.895257,-36.953043
5262,KYBYBOLITE,SA,,"Delivery Area",140.901045,-36.857409
5263,COONAWARRA,SA,,"Delivery Area",140.882283,-37.289871
5264,COORONG,SA,,"Delivery Area",139.383742,-35.857471
5264,MENINGIE,SA,,"Delivery Area",139.387723,-35.726353
5264,"MENINGIE EAST",SA,,"Delivery Area",139.563586,-35.633958
5264,"MENINGIE WEST",SA,,"Delivery Area",139.176678,-35.664589
5264,"SALT CREEK",SA,,"Delivery Area",139.665448,-36.090599
5264,WALTOWA,SA,,"Delivery Area",139.426366,-35.627713
5265,COONALPYN,SA,,"Delivery Area",139.867245,-35.662760
5265,FIELD,SA,,"Delivery Area",139.643735,-35.799139
5266,BUNBURY,SA,,"Delivery Area",139.965325,-36.159764
5266,COLEBATCH,SA,,"Delivery Area",139.741685,-35.948830
5266,DEEPWATER,SA,,"Delivery Area",139.820323,-36.140691
5266,TINTINARA,SA,,"Delivery Area",140.035246,-35.874402
5267,BRIMBAGO,SA,,"Delivery Area",140.494725,-36.187778
5267,COOMBE,SA,,"Delivery Area",140.256136,-35.949112
5267,KEITH,SA,,"Delivery Area",140.342645,-36.143483
5267,LAFFER,SA,,"Delivery Area",140.149821,-36.175869
5267,MAKIN,SA,,"Delivery Area",140.517363,-35.979109
5267,MCCALLUM,SA,,"Delivery Area",140.665090,-35.979450
5267,"MOUNT CHARLES",SA,,"Delivery Area",140.149909,-36.083901
5267,PETHERICK,SA,,"Delivery Area",140.149656,-36.360150
5267,SHAUGH,SA,,"Delivery Area",140.857103,-35.921499
5267,SHERWOOD,SA,,"Delivery Area",140.571953,-36.093506
5267,WILLALOOKA,SA,,"Delivery Area",140.342223,-36.360050
5267,WIRREGA,SA,,"Delivery Area",140.573429,-36.201177
5268,BANGHAM,SA,,"Delivery Area",140.879918,-36.577171
5268,BORDERTOWN,SA,,"Delivery Area",140.784878,-36.320817
5268,"BORDERTOWN SOUTH",SA,,"Delivery Area",140.725003,-36.428015
5268,CANNAWIGARA,SA,,"Delivery Area",140.631634,-36.264644
5268,"LOWAN VALE",SA,,"Delivery Area",140.672318,-36.156639
5268,POOGINAGORIC,SA,,"Delivery Area",140.828402,-36.444033
5268,SENIOR,SA,,"Delivery Area",140.850582,-36.143128
5268,"WESTERN FLAT",SA,,"Delivery Area",140.702062,-36.567644
5269,CUSTON,SA,,"Delivery Area",140.928701,-36.468436
5269,"PINE HILL",SA,,"Delivery Area",140.893044,-36.297498
5269,WOLSELEY,SA,,"Delivery Area",140.893184,-36.378253
5270,BUCKINGHAM,SA,,"Delivery Area",140.571981,-36.337210
5270,CAREW,SA,,"Delivery Area",140.492759,-36.299518
5270,KONGAL,SA,,"Delivery Area",140.470771,-36.379224
5270,MUNDULLA,SA,,"Delivery Area",140.677528,-36.395870
5270,"MUNDULLA WEST",SA,,"Delivery Area",140.559364,-36.429210
5270,"SWEDE FLAT",SA,,"Delivery Area",140.474934,-36.460870
5271,"BOOL LAGOON",SA,,"Delivery Area",140.686001,-37.147106
5271,CADGEE,SA,,"Delivery Area",140.710769,-36.791371
5271,JOANNA,SA,,"Delivery Area",140.882438,-37.104442
5271,KEPPOCH,SA,,"Delivery Area",140.531719,-36.719834
5271,KOPPAMURRA,SA,,"Delivery Area",140.907600,-37.049587
5271,"LAURIE PARK",SA,,"Delivery Area",140.950515,-37.006010
5271,LOCHABER,SA,,"Delivery Area",140.550103,-36.821173
5271,MARCOLLAT,SA,,"Delivery Area",140.301817,-36.570194
5271,"MOUNT LIGHT",SA,,"Delivery Area",140.784627,-36.999359
5271,MOYHALL,SA,,"Delivery Area",140.671435,-37.045614
5271,NARACOORTE,SA,,"Delivery Area",140.748438,-36.945651
5271,PADTHAWAY,SA,,"Delivery Area",140.521897,-36.595224
5271,SPENCE,SA,,"Delivery Area",140.541407,-37.091315
5271,"STEWART RANGE",SA,,"Delivery Area",140.563904,-36.955238
5271,STRUAN,SA,,"Delivery Area",140.767582,-37.104534
5271,"THE GAP",SA,,"Delivery Area",140.712636,-36.707716
5271,"WILD DOG VALLEY",SA,,"Delivery Area",140.759678,-36.867592
5271,WRATTONBULLY,SA,,"Delivery Area",140.934578,-37.144298
5272,COLES,SA,,"Delivery Area",140.518575,-37.248590
5272,CONMURRA,SA,,"Delivery Area",140.185780,-37.119300
5272,FOX,SA,,"Delivery Area",140.334139,-37.248669
5272,GREENWAYS,SA,,"Delivery Area",140.163508,-37.247008
5272,LUCINDALE,SA,,"Delivery Area",140.401602,-37.026499
5272,WOOLUMBOOL,SA,,"Delivery Area",140.341608,-36.795865
5273,"AVENUE RANGE",SA,,"Delivery Area",140.186701,-36.932801
5275,BLACKFORD,SA,,"Delivery Area",140.044310,-36.777865
5275,"BOATSWAIN POINT",SA,,"Delivery Area",139.750270,-37.071343
5275,"CAPE JAFFA",SA,,"Delivery Area",139.696939,-36.957719
5275,KEILIRA,SA,,"Delivery Area",140.149557,-36.666071
5275,"KINGSTON SE",SA,,"Delivery Area",139.908240,-36.842178
5275,"MOUNT BENSON",SA,,"Delivery Area",139.902911,-37.106350
5275,"PINKS BEACH",SA,,"Delivery Area",139.818949,-36.870487
5275,"REEDY CREEK",SA,,"Delivery Area",139.993856,-37.014398
5275,ROSETOWN,SA,,"Delivery Area",139.854908,-36.819355
5275,"SANDY GROVE",SA,,"Delivery Area",139.856026,-36.872145
5275,TARATAP,SA,,"Delivery Area",139.953840,-36.577502
5275,"TILLEY SWAMP",SA,,"Delivery Area",139.908468,-36.358076
5275,WANGOLINA,SA,,"Delivery Area",139.814743,-36.961921
5275,"WEST RANGE",SA,,"Delivery Area",139.915529,-36.742650
5275,WYOMI,SA,,"Delivery Area",139.828574,-36.857135
5276,BRAY,SA,,"Delivery Area",139.995310,-37.267705
5276,"NORA CREINA",SA,,"Delivery Area",139.886522,-37.309179
5276,ROBE,SA,,"Delivery Area",139.836108,-37.215252
5277,COMAUM,SA,,"Delivery Area",140.924636,-37.222840
5277,GLENROY,SA,,"Delivery Area",140.821499,-37.221295
5277,MAAOUPE,SA,,"Delivery Area",140.702178,-37.261987
5277,MONBULLA,SA,,"Delivery Area",140.728364,-37.393875
5277,NANGWARRY,SA,,"Delivery Area",140.883214,-37.538530
5277,PENOLA,SA,,"Delivery Area",140.883473,-37.394276
5277,"PLEASANT PARK",SA,,"Delivery Area",140.905066,-37.650866
5277,TARPEENA,SA,,"Delivery Area",140.788290,-37.647276
5278,KALANGADOO,SA,,"Delivery Area",140.703120,-37.537580
5278,KRONGART,SA,,"Delivery Area",140.766287,-37.484023
5278,MOERLONG,SA,,"Delivery Area",140.705335,-37.484323
5278,WEPAR,SA,,"Delivery Area",140.712633,-37.628103
5279,KOORINE,SA,,"Delivery Area",140.623993,-37.620640
5279,"MOUNT BURR",SA,,"Delivery Area",140.464298,-37.546517
5279,"MOUNT MCINTYRE",SA,,"Delivery Area",140.546083,-37.563442
5279,SHORT,SA,,"Delivery Area",140.583545,-37.368981
5279,"WATTLE RANGE EAST",SA,,"Delivery Area",140.651516,-37.393490
5280,BEACHPORT,SA,,"Delivery Area",139.996037,-37.440742
5280,CANUNDA,SA,,"Delivery Area",140.260103,-37.651506
5280,"CLAY WELLS",SA,,"Delivery Area",140.116878,-37.329105
5280,FURNER,SA,,"Delivery Area",140.334832,-37.413013
5280,"GERMAN FLAT",SA,,"Delivery Area",140.427770,-37.779831
5280,HATHERLEIGH,SA,,"Delivery Area",140.291171,-37.486882
5280,"KANGAROO INN",SA,,"Delivery Area",140.217025,-37.344182
5280,MAGAREY,SA,,"Delivery Area",140.083518,-37.416284
5280,MILLICENT,SA,,"Delivery Area",140.331012,-37.604331
5280,RENDELSHAM,SA,,"Delivery Area",140.221611,-37.530862
5280,"ROCKY CAMP",SA,,"Delivery Area",140.401125,-37.575151
5280,SEBASTOPOL,SA,,"Delivery Area",140.381092,-37.516040
5280,SOUTHEND,SA,,"Delivery Area",140.161762,-37.550367
5280,TANTANOOLA,SA,,"Delivery Area",140.454120,-37.697941
5280,THORNLEA,SA,,"Delivery Area",140.172295,-37.422345
5280,"WATTLE RANGE",SA,,"Delivery Area",140.517997,-37.433155
5290,"MOUNT GAMBIER",SA,,"Delivery Area",140.782326,-37.826322
5291,"ALLENDALE EAST",SA,,"Delivery Area",140.698276,-38.006677
5291,"BLACKFELLOWS CAVES",SA,,"Delivery Area",140.461877,-37.931245
5291,BURRUNGULE,SA,,"Delivery Area",140.592944,-37.788156
5291,"CAPE DOUGLAS",SA,,"Delivery Area",140.599180,-38.010808
5291,CAROLINE,SA,,"Delivery Area",140.908231,-37.917156
5291,"CARPENTER ROCKS",SA,,"Delivery Area",140.419695,-37.880360
5291,CAVETON,SA,,"Delivery Area",140.829992,-37.955258
5291,COMPTON,SA,,"Delivery Area",140.680786,-37.807788
5291,"DISMAL SWAMP",SA,,"Delivery Area",140.736097,-37.694262
5291,DONOVANS,SA,,"Delivery Area",140.949330,-37.999663
5291,"EIGHT MILE CREEK",SA,,"Delivery Area",140.800108,-38.020143
5291,"GERMAN CREEK",SA,,"Delivery Area",140.506141,-37.824551
5291,GLENBURNIE,SA,,"Delivery Area",140.918393,-37.825557
5291,GLENCOE,SA,,"Delivery Area",140.605635,-37.678637
5291,KONGORONG,SA,,"Delivery Area",140.542125,-37.918474
5291,MIL-LEL,SA,,"Delivery Area",140.864183,-37.778775
5291,MINGBOOL,SA,,"Delivery Area",140.885061,-37.697689
5291,MOORAK,SA,,"Delivery Area",140.686279,-37.868147
5291,"MOUNT GAMBIER",SA,"PO BAGS","Delivery Area",,
5291,"MOUNT GAMBIER EAST",SA,"PO BOXES","Delivery Area",,
5291,"MOUNT GAMBIER WEST",SA,"PO BOXES","Delivery Area",,
5291,"MOUNT SCHANK",SA,,"Delivery Area",140.701984,-37.943113
5291,"NENE VALLEY",SA,,"Delivery Area",140.526848,-37.971636
5291,"OB FLAT",SA,,"Delivery Area",140.772279,-37.887353
5291,"PELICAN POINT",SA,,"Delivery Area",140.429001,-37.925594
5291,"PORT MACDONNELL",SA,,"Delivery Area",140.693762,-38.038697
5291,"RACECOURSE BAY",SA,,"Delivery Area",140.746492,-38.057440
5291,"SQUARE MILE",SA,,"Delivery Area",140.802657,-37.871239
5291,SUTTONTOWN,SA,,"Delivery Area",140.754450,-37.783300
5291,WANDILO,SA,,"Delivery Area",140.696033,-37.757432
5291,WORROLONG,SA,,"Delivery Area",140.833690,-37.805699
5291,WYE,SA,,"Delivery Area",140.893835,-38.013436
5291,YAHL,SA,,"Delivery Area",140.848017,-37.882608
5301,CARCUMA,SA,,"Delivery Area",140.064789,-35.587511
5301,GERANIUM,SA,,"Delivery Area",140.164997,-35.470250
5301,JABUK,SA,,"Delivery Area",140.069215,-35.408362
5301,MOORLANDS,SA,,"Delivery Area",139.681866,-35.287468
